ClassName,GlobalRef,Global,GlobalBytesUsed,GlobalKB,GlobalMB,GlobalGB,HasGlobalMap,Status,Rows,HasLog,HasCSV,SizeBytes,SizeKB,SizeMB,SizeGB,Note,BaseGlobal
,^%ISCWorkQueue,,0.0,,,,True,,,False,False,0.0,,,,,nan
%TSQL.sys.cacheMsgXRef,^%qCacheSQL,,0.0,,,,True,,,False,False,0.0,,,,,nan
SITE.GLAccession,^ACC,ACC,367332.0,358.72,0.3503,0.000342,True,OK,16406.0,True,True,2029937.0,1982.36,1.9359,0.001891,\Success\,ACC
SITE.GLAccessionHistory,^ANH,ANH,22086327992.0,21568679.68,21063.1637,20.569496,True,OK,201813386.0,True,True,31697140592.0,30954238.86,30228.7489,29.520263,\Success\,ANH
SITE.APBillWkLd,^AP,AP,297083456.0,290120.56,283.3209,0.276681,True,OK,0.0,True,True,85.0,0.08,0.0001,0.0,\Success\,AP
SITE.APMADiag,^API,API,7045304.0,6880.18,6.7189,0.006561,True,OK,33569.0,True,True,1565363.0,1528.67,1.4928,0.001458,\Success\,API
SITE.BBACC,^BB,BB,69607860.0,67976.43,66.3832,0.064827,True,OK,0.0,True,True,74.0,0.07,0.0001,0.0,\Success\,BB
SITE.BBLog,^BBLOG,BBLOG,12.0,0.01,0.0,0.0,True,OK,0.0,True,True,101.0,0.1,0.0001,0.0,\Success\,BBLOG
SITE.BBUnitDemo,^BBUA,BBUA,106857544.0,104353.07,101.9073,0.099519,True,OK,49431.0,True,True,4461657.0,4357.09,4.255,0.004155,\Success\,BBUA
SITE.BLT28Patient,^BLT,BLT,1936792.0,1891.4,1.8471,0.001804,True,OK,0.0,True,True,167.0,0.16,0.0002,0.0,\Success\,BLT
SITE.BBActiveUnits,^BPF,BPF,748105988.0,730572.25,713.4495,0.696728,True,OK,649.0,True,True,27339.0,26.7,0.0261,2.5e-05,\Success\,BPF
SITE.BBBSGen,^BSR,BSR,4764.0,4.65,0.0045,4e-06,True,OK,107.0,True,True,6145.0,6.0,0.0059,6e-06,\Success\,BSR
SITE.BBMerge,^BTH,BTH,53895292.0,52632.12,51.3986,0.050194,True,OK,432.0,True,True,30575.0,29.86,0.0292,2.8e-05,\Success\,BTH
SITE.MGWkldDay,^CAP,CAP,7501224.0,7325.41,7.1537,0.006986,True,OK,0.0,True,True,131.0,0.13,0.0001,0.0,\Success\,CAP
SITE.CBContact,^CB,CB,1401236.0,1368.39,1.3363,0.001305,True,OK,3941.0,True,True,1182562.0,1154.85,1.1278,0.001101,\Success\,CB
SITE.CBPHPhone,^CBPH,CBPH,5124.0,5.0,0.0049,5e-06,True,OK,2.0,True,True,543.0,0.53,0.0005,1e-06,\Success\,CBPH
SITE.CDBClient,^CDB,CDB,20.0,0.02,0.0,0.0,True,OK,0.0,True,True,502.0,0.49,0.0005,0.0,\Success\,CDB
SITE.GLComment,^CMT,CMT,3056895260.0,2985249.28,2915.2825,2.846956,True,OK,46700494.0,True,True,2022427421.0,1975026.78,1928.7371,1.883532,\Success\,CMT
SITE.CrossReference,^CRF,CRF,94459636.0,92245.74,90.0837,0.087972,True,OK,17545206.0,True,True,3988636801.0,3895153.13,3803.8605,3.714707,\Success\,CRF
SITE.MCDrug,^EPI,EPI,404015328.0,394546.22,385.299,0.376269,True,OK,0.0,True,True,111.0,0.11,0.0001,0.0,\Success\,EPI
SITE.BBATCD,^LBI,LBI,56618628.0,55291.63,53.9957,0.05273,True,OK,3.0,True,True,149.0,0.15,0.0001,0.0,\Success\,LBI
SITE.ULOGAN,^LOG,LOG,1392960.0,1360.31,1.3284,0.001297,True,OK,0.0,True,True,202.0,0.2,0.0002,0.0,\Success\,LOG
SITE.MCResAllCtxt,^MIC,MIC,150696520.0,147164.57,143.7154,0.140347,True,OK,0.0,True,True,36.0,0.04,0.0,0.0,\Success\,MIC
SITE.MCPtSusc,^NMIC,NMIC,8112444.0,7922.31,7.7366,0.007555,True,OK,0.0,True,True,306.0,0.3,0.0003,0.0,\Success\,NMIC
SITE.ROOrder,^ONL,ONL,1369453764.0,1337357.19,1306.0129,1.275403,True,OK,0.0,True,True,191.0,0.19,0.0002,0.0,\Success\,ONL
SITE.GLORDX,^ORDX,ORDX,128436468.0,125426.24,122.4866,0.119616,True,OK,8848543.0,True,True,566917602.0,553630.47,540.6548,0.527983,\Success\,ORDX
SITE.MAQC,^QC,QC,15217556.0,14860.89,14.5126,0.014172,True,OK,20144.0,True,True,502461.0,490.68,0.4792,0.000468,\Success\,QC
SITE.SREGAccLevel,^REG,,0.0,,,,True,OK,0.0,True,True,397.0,0.39,0.0004,0.0,\Success\,nan
SITE.GLReqNum,^REQX,,0.0,,,,True,OK,0.0,True,True,76.0,0.07,0.0001,0.0,\Success\,nan
SITE.RTECourierDest,^ROUTE,,0.0,,,,True,OK,0.0,True,True,264.0,0.26,0.0003,0.0,\Success\,nan
SITE.MGRuleLog,^RULE,,0.0,,,,True,OK,0.0,True,True,144.0,0.14,0.0001,0.0,\Success\,nan
SITE.GLUtilization,^SDG,,0.0,,,,True,OK,14.0,True,True,1327.0,1.3,0.0013,1e-06,\Success\,nan
SITE.SCDetail,^SEC,,0.0,,,,True,OK,1996.0,True,True,271327.0,264.97,0.2588,0.000253,\Success\,nan
SITE.SMRANCIDXref,^SMR,,0.0,,,,True,OK,10217801.0,True,True,477415330.0,466225.91,455.2987,0.444628,\Success\,nan
SITE.SOOrderReq,^SO,,0.0,,,,True,OK,0.0,True,True,594.0,0.58,0.0006,1e-06,\Success\,nan
SITE.MGRevStats,^STA,,0.0,,,,True,OK,3462567.0,True,True,224383387.0,219124.4,213.9887,0.208973,\Success\,nan
SITE.MonRevBC,^STS,,0.0,,,,True,OK,3510.0,True,True,31584.0,30.84,0.0301,2.9e-05,\Success\,nan
SITE.MGTATColl,^TAT,,0.0,,,,True,OK,118395.0,True,True,20972885.0,20481.33,20.0013,0.019533,\Success\,nan
SITE.MABLSB,^TPO,,0.0,,,,True,OK,0.0,True,True,23.0,0.02,0.0,0.0,\Success\,nan
SITE.TrackSpecimenBat,^TR,,0.0,,,,True,OK,0.0,True,True,302.0,0.29,0.0003,0.0,\Success\,nan
SITE.MGLabVolStats,^VOL,,0.0,,,,True,OK,0.0,True,True,102.0,0.1,0.0001,0.0,\Success\,nan
SITE.SYSVALS,^mdata,,0.0,,,,True,OK,1.0,True,True,81.0,0.08,0.0001,0.0,\Success\,nan
%Dictionary.CompiledClass,^oddCOM,,0.0,,,,True,,,False,False,0.0,,,,,nan
%Dictionary.ClassDefinition,^oddDEF,,0.0,,,,True,,,False,False,0.0,,,,,nan
%TSQL.sys.procedure,^oddPROC,,0.0,,,,True,,,False,False,0.0,,,,,nan
%TSQL.sys.columns,^oddSQL,,0.0,,,,True,,,False,False,0.0,,,,,nan
INFORMATION.SCHEMA.CHECKCONSTRAINTS,^rINDEXSQL,,0.0,,,,True,,,False,False,0.0,,,,,nan
General.Comments,,,0.0,,,,False,OK,0.0,True,True,42.0,0.04,0.0,0.0,\Success\,nan
General.CommentsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
General.NewComments,,,0.0,,,,False,OK,0.0,True,True,42.0,0.04,0.0,0.0,\Success\,nan
SDM.LabOrders,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.AuditTrailActivityInsert,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.AuditTrailViewByActivity,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
ProtoManMaint.AuditTrailViewByProtocol,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
ProtoManMaint.CheckTestsForResultEntry,,,0.0,,,,False,OK,0.0,True,True,12.0,0.01,0.0,0.0,\Success\,nan
ProtoManMaint.Conversion,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
ProtoManMaint.MaintActivity,,,0.0,,,,False,OK,0.0,True,True,115.0,0.11,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintActivityFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintActivityNonTrayMapControls,,,0.0,,,,False,OK,0.0,True,True,28.0,0.03,0.0,0.0,\Success\,nan
ProtoManMaint.MaintActivityNonTrayMapControlsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintActivityTrayMap,,,0.0,,,,False,OK,0.0,True,True,438.0,0.43,0.0004,0.0,\Success\,nan
ProtoManMaint.MaintActivityTrayMapControl,,,0.0,,,,False,OK,0.0,True,True,55.0,0.05,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintActivityTrayMapControlFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintActivityTrayMapFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintActivityType,,,0.0,,,,False,OK,7.0,True,True,428.0,0.42,0.0004,0.0,\Success\,nan
ProtoManMaint.MaintAlertMessageProtocolActivities,,,0.0,,,,False,OK,0.0,True,True,39.0,0.04,0.0,0.0,\Success\,nan
ProtoManMaint.MaintAlertMessageProtocolActivitiesFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintAlertMessages,,,0.0,,,,False,OK,0.0,True,True,100.0,0.1,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintAlertMessagesFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintMasterMixComments,,,0.0,,,,False,OK,0.0,True,True,73.0,0.07,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintMasterMixCommentsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintMasterMixDetails,,,0.0,,,,False,OK,0.0,True,True,177.0,0.17,0.0002,0.0,\Success\,nan
ProtoManMaint.MaintMasterMixFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintMasterMixPerfStdsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintMasterMixReagents,,,0.0,,,,False,OK,0.0,True,True,114.0,0.11,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintMasterMixReagentsDetails,,,0.0,,,,False,OK,0.0,True,True,66.0,0.06,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintMasterMixReagentsDetailsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintMasterMixReagentsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintPerformanceAssociatedActivities,,,0.0,,,,False,OK,0.0,True,True,46.0,0.04,0.0,0.0,\Success\,nan
ProtoManMaint.MaintPerformanceAssociatedActivitiesFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintPerformanceStandard,,,0.0,,,,False,OK,0.0,True,True,113.0,0.11,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintPerformanceStandardFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintProtocolActivities,,,0.0,,,,False,OK,0.0,True,True,59.0,0.06,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintProtocolActivitiesFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintProtocolAuditTrail,,,0.0,,,,False,OK,0.0,True,True,175.0,0.17,0.0002,0.0,\Success\,nan
ProtoManMaint.MaintProtocolAuditTrailQuery,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
ProtoManMaint.MaintProtocolBase,,,0.0,,,,False,OK,0.0,True,True,196.0,0.19,0.0002,0.0,\Success\,nan
ProtoManMaint.MaintProtocolBaseFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintResultConfig,,,0.0,,,,False,OK,0.0,True,True,54.0,0.05,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintResultConfigFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintSchedule,,,0.0,,,,False,OK,0.0,True,True,157.0,0.15,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintScheduleFilerBase,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintTMMasterMixAssociatedActivities,,,0.0,,,,False,OK,0.0,True,True,47.0,0.05,0.0,0.0,\Success\,nan
ProtoManMaint.MaintTMMasterMixAssociatedActivitiesFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintTaskDetails,,,0.0,,,,False,OK,0.0,True,True,204.0,0.2,0.0002,0.0,\Success\,nan
ProtoManMaint.MaintTaskDetailsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MaintTaskGroupDetails,,,0.0,,,,False,OK,0.0,True,True,105.0,0.1,0.0001,0.0,\Success\,nan
ProtoManMaint.MaintTaskGroupDetailsFiler,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.MethodCodeQuery,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.ProtocolOrderCodes,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.ResultConfigData,,,0.0,,,,False,OK,0.0,True,True,50.0,0.05,0.0,0.0,\Success\,nan
ProtoManMaint.SpotCode,,,0.0,,,,False,OK,0.0,True,True,33.0,0.03,0.0,0.0,\Success\,nan
ProtoManMaint.TraymapBatteriesQuery,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
ProtoManMaint.TraymapValidationQuery,,,0.0,,,,False,ERROR,0.0,True,False,0.0,,,,\Prepare Failed\0 ,nan
SITE.APCollectionDateCrossRef,,,0.0,,,,False,OK,658017.0,True,True,28672134.0,28000.13,27.3439,0.026703,\Success\,nan
SITE.APCollectionView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APDIAGView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APDOCView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APDiag,,,0.0,,,,False,OK,997569.0,True,True,52348275.0,51121.36,49.9232,0.048753,\Success\,nan
SITE.APDocHistory,,,0.0,,,,False,OK,269329.0,True,True,14265143.0,13930.8,13.6043,0.013285,\Success\,nan
SITE.APDocSection,,,0.0,,,,False,OK,76.0,True,True,2956.0,2.89,0.0028,3e-06,\Success\,nan
SITE.APDocText,,,0.0,,,,False,OK,3902316.0,True,True,64113001.0,62610.35,61.1429,0.05971,\Success\,nan
SITE.APGLView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APGenLabView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APMAOrgan,,,0.0,,,,False,OK,9911.0,True,True,461077.0,450.27,0.4397,0.000429,\Success\,nan
SITE.APMAPath,,,0.0,,,,False,OK,19.0,True,True,1064.0,1.04,0.001,1e-06,\Success\,nan
SITE.APMAQual,,,0.0,,,,False,OK,37.0,True,True,951.0,0.93,0.0009,1e-06,\Success\,nan
SITE.APORDView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APPatient,,,0.0,,,,False,OK,0.0,True,True,499.0,0.49,0.0005,0.0,\Success\,nan
SITE.APQARView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.APQAReview,,,0.0,,,,False,OK,0.0,True,True,284.0,0.28,0.0003,0.0,\Success\,nan
SITE.APSlideStatistics,,,0.0,,,,False,OK,335098.0,True,True,23332914.0,22786.05,22.252,0.02173,\Success\,nan
SITE.APSpecArchResult,,,0.0,,,,False,OK,3290427.0,True,True,57992163.0,56632.97,55.3056,0.054009,\Success\,nan
SITE.APSpecialArchiv,,,0.0,,,,False,OK,2790097.0,True,True,22316329.0,21793.29,21.2825,0.020784,\Success\,nan
SITE.APSpecimen,,,0.0,,,,False,OK,772573.0,True,True,6953768.0,6790.79,6.6316,0.006476,\Success\,nan
SITE.APSpecimenAtom,,,0.0,,,,False,OK,772573.0,True,True,13136653.0,12828.76,12.5281,0.012234,\Success\,nan
SITE.APSpecimenAtomDesc,,,0.0,,,,False,OK,788436.0,True,True,15725241.0,15356.68,14.9968,0.014645,\Success\,nan
SITE.ARCComment,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.ARCETCFT,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBACCAlloc,,,0.0,,,,False,OK,0.0,True,True,47.0,0.05,0.0,0.0,\Success\,nan
SITE.BBALLOCTEST,,,0.0,,,,False,OK,0.0,True,True,190.0,0.19,0.0002,0.0,\Success\,nan
SITE.BBATCDfld,,,0.0,,,,False,OK,0.0,True,True,95.0,0.09,0.0001,0.0,\Success\,nan
SITE.BBAgAb,,,0.0,,,,False,OK,0.0,True,True,14.0,0.01,0.0,0.0,\Success\,nan
SITE.BBAllocCntView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBAllocStat,,,0.0,,,,False,OK,0.0,True,True,24.0,0.02,0.0,0.0,\Success\,nan
SITE.BBAllocStatus,,,0.0,,,,False,OK,0.0,True,True,25.0,0.02,0.0,0.0,\Success\,nan
SITE.BBAllocView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBAllocationView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBBLAD,,,0.0,,,,False,OK,10.0,True,True,1568.0,1.53,0.0015,1e-06,\Success\,nan
SITE.BBBLADVol,,,0.0,,,,False,OK,0.0,True,True,199.0,0.19,0.0002,0.0,\Success\,nan
SITE.BBBLXM,,,0.0,,,,False,OK,1.0,True,True,281.0,0.27,0.0003,0.0,\Success\,nan
SITE.BBBPAlloc,,,0.0,,,,False,OK,15.0,True,True,416.0,0.41,0.0004,0.0,\Success\,nan
SITE.BBBPAllocAN,,,0.0,,,,False,OK,16.0,True,True,166.0,0.16,0.0002,0.0,\Success\,nan
SITE.BBBPAllocUnit,,,0.0,,,,False,OK,17.0,True,True,1085.0,1.06,0.001,1e-06,\Success\,nan
SITE.BBBPAttr,,,0.0,,,,False,OK,22033.0,True,True,251991.0,246.08,0.2403,0.000235,\Success\,nan
SITE.BBBPAttrHst,,,0.0,,,,False,OK,0.0,True,True,14.0,0.01,0.0,0.0,\Success\,nan
SITE.BBBPBat,,,0.0,,,,False,OK,290956.0,True,True,33056437.0,32281.68,31.5251,0.030786,\Success\,nan
SITE.BBBPCmp,,,0.0,,,,False,OK,564028.0,True,True,34926768.0,34108.17,33.3088,0.032528,\Success\,nan
SITE.BBBPCmpBat,,,0.0,,,,False,OK,0.0,True,True,766.0,0.75,0.0007,1e-06,\Success\,nan
SITE.BBBPCmpHst,,,0.0,,,,False,OK,4002333.0,True,True,439630942.0,429327.09,419.2647,0.409438,\Success\,nan
SITE.BBBPCmpPhas,,,0.0,,,,False,OK,0.0,True,True,49.0,0.05,0.0,0.0,\Success\,nan
SITE.BBBPCmpReact,,,0.0,,,,False,OK,374186.0,True,True,5804331.0,5668.29,5.5354,0.005406,\Success\,nan
SITE.BBBPCmpRes,,,0.0,,,,False,OK,4606794.0,True,True,143449220.0,140087.13,136.8038,0.133597,\Success\,nan
SITE.BBBPCmpTst,,,0.0,,,,False,OK,0.0,True,True,79.0,0.08,0.0001,0.0,\Success\,nan
SITE.BBBPCmpTxt,,,0.0,,,,False,OK,0.0,True,True,19.0,0.02,0.0,0.0,\Success\,nan
SITE.BBBPCompatView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBBPDevt,,,0.0,,,,False,OK,77022.0,True,True,1242132.0,1213.02,1.1846,0.001157,\Success\,nan
SITE.BBBPEvent,,,0.0,,,,False,OK,200071.0,True,True,16947631.0,16550.42,16.1625,0.015784,\Success\,nan
SITE.BBBPG,,,0.0,,,,False,OK,501.0,True,True,24627.0,24.05,0.0235,2.3e-05,\Success\,nan
SITE.BBBPInfo,,,0.0,,,,False,OK,0.0,True,True,56.0,0.05,0.0001,0.0,\Success\,nan
SITE.BBBPPhaseReact,,,0.0,,,,False,OK,560286.0,True,True,7174967.0,7006.8,6.8426,0.006682,\Success\,nan
SITE.BBBPPoolCur,,,0.0,,,,False,OK,77021.0,True,True,1264990.0,1235.34,1.2064,0.001178,\Success\,nan
SITE.BBBPPoolHst,,,0.0,,,,False,OK,13.0,True,True,222.0,0.22,0.0002,0.0,\Success\,nan
SITE.BBBPRegHst,,,0.0,,,,False,OK,32.0,True,True,1832.0,1.79,0.0017,2e-06,\Success\,nan
SITE.BBBPResPhase,,,0.0,,,,False,OK,113467.0,True,True,2315213.0,2260.95,2.208,0.002156,\Success\,nan
SITE.BBBPResTxt,,,0.0,,,,False,OK,0.0,True,True,19.0,0.02,0.0,0.0,\Success\,nan
SITE.BBBPSourceCur,,,0.0,,,,False,OK,476082.0,True,True,80549407.0,78661.53,76.8179,0.075017,\Success\,nan
SITE.BBBPSourceHst,,,0.0,,,,False,OK,213.0,True,True,31915.0,31.17,0.0304,3e-05,\Success\,nan
SITE.BBBPSpcCur,,,0.0,,,,False,OK,476082.0,True,True,85311822.0,83312.33,81.3597,0.079453,\Success\,nan
SITE.BBBPSpcHst,,,0.0,,,,False,OK,527442.0,True,True,70719313.0,69061.83,67.4432,0.065862,\Success\,nan
SITE.BBBPSpcRev,,,0.0,,,,False,OK,2527.0,True,True,473933.0,462.83,0.452,0.000441,\Success\,nan
SITE.BBBPSrcRev,,,0.0,,,,False,OK,1013.0,True,True,166574.0,162.67,0.1589,0.000155,\Success\,nan
SITE.BBBPSrcRevST,,,0.0,,,,False,OK,0.0,True,True,33.0,0.03,0.0,0.0,\Success\,nan
SITE.BBBPSta,,,0.0,,,,False,OK,0.0,True,True,497.0,0.49,0.0005,0.0,\Success\,nan
SITE.BBBPStaAlloc,,,0.0,,,,False,OK,16.0,True,True,2733.0,2.67,0.0026,3e-06,\Success\,nan
SITE.BBBPStaHst,,,0.0,,,,False,OK,1337013.0,True,True,195155028.0,190581.08,186.1143,0.181752,\Success\,nan
SITE.BBBPStaHstAlloc,,,0.0,,,,False,OK,413121.0,True,True,58087825.0,56726.39,55.3969,0.054099,\Success\,nan
SITE.BBBPStaRev,,,0.0,,,,False,OK,1141.0,True,True,150179.0,146.66,0.1432,0.00014,\Success\,nan
SITE.BBBPStaRevAlloc,,,0.0,,,,False,OK,113.0,True,True,16326.0,15.94,0.0156,1.5e-05,\Success\,nan
SITE.BBBPSunEvt,,,0.0,,,,False,OK,77022.0,True,True,1265513.0,1235.85,1.2069,0.001179,\Success\,nan
SITE.BBBPTst,,,0.0,,,,False,OK,298014.0,True,True,8248088.0,8054.77,7.866,0.007682,\Success\,nan
SITE.BBBPTstHst,,,0.0,,,,False,OK,295487.0,True,True,31573847.0,30833.83,30.1112,0.029405,\Success\,nan
SITE.BBBPTstObs,,,0.0,,,,False,OK,520417.0,True,True,11969663.0,11689.12,11.4152,0.011148,\Success\,nan
SITE.BBBPTstRes,,,0.0,,,,False,OK,638430.0,True,True,19070719.0,18623.75,18.1873,0.017761,\Success\,nan
SITE.BBBPTyp,,,0.0,,,,False,OK,472500.0,True,True,40648213.0,39695.52,38.7652,0.037857,\Success\,nan
SITE.BBBPTypAGAB,,,0.0,,,,False,OK,91491.0,True,True,727124.0,710.08,0.6934,0.000677,\Success\,nan
SITE.BBBPTypHstAG,,,0.0,,,,False,OK,0.0,True,True,13.0,0.01,0.0,0.0,\Success\,nan
SITE.BBBPTypRev,,,0.0,,,,False,OK,49398.0,True,True,4565228.0,4458.23,4.3537,0.004252,\Success\,nan
SITE.BBBPTypRevAGAB,,,0.0,,,,False,OK,13443.0,True,True,107207.0,104.69,0.1022,0.0001,\Success\,nan
SITE.BBBPTypRevHNAGAB,,,0.0,,,,False,OK,0.0,True,True,13.0,0.01,0.0,0.0,\Success\,nan
SITE.BBBPUnReg,,,0.0,,,,False,OK,27.0,True,True,1617.0,1.58,0.0015,2e-06,\Success\,nan
SITE.BBBPUnRegHst,,,0.0,,,,False,OK,0.0,True,True,70.0,0.07,0.0001,0.0,\Success\,nan
SITE.BBBPUserDef,,,0.0,,,,False,OK,0.0,True,True,34.0,0.03,0.0,0.0,\Success\,nan
SITE.BBBSGroup,,,0.0,,,,False,OK,4.0,True,True,119.0,0.12,0.0001,0.0,\Success\,nan
SITE.BBBSGroupMem,,,0.0,,,,False,OK,107.0,True,True,851.0,0.83,0.0008,1e-06,\Success\,nan
SITE.BBBpCmpObs,,,0.0,,,,False,OK,4584233.0,True,True,105437431.0,102966.24,100.553,0.098196,\Success\,nan
SITE.BBBpReg,,,0.0,,,,False,OK,12308.0,True,True,775888.0,757.7,0.7399,0.000723,\Success\,nan
SITE.BBCOMPView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBCollMonth,,,0.0,,,,False,OK,0.0,True,True,30.0,0.03,0.0,0.0,\Success\,nan
SITE.BBISF,,,0.0,,,,False,OK,24.0,True,True,963.0,0.94,0.0009,1e-06,\Success\,nan
SITE.BBISFABO,,,0.0,,,,False,OK,0.0,True,True,27.0,0.03,0.0,0.0,\Success\,nan
SITE.BBISFAGAB,,,0.0,,,,False,OK,0.0,True,True,30.0,0.03,0.0,0.0,\Success\,nan
SITE.BBISFCT,,,0.0,,,,False,OK,140.0,True,True,1813.0,1.77,0.0017,2e-06,\Success\,nan
SITE.BBISFCont,,,0.0,,,,False,OK,0.0,True,True,32.0,0.03,0.0,0.0,\Success\,nan
SITE.BBIssuedUnits,,,0.0,,,,False,OK,359886.0,True,True,10101223.0,9864.48,9.6333,0.009407,\Success\,nan
SITE.BBLogError,,,0.0,,,,False,OK,0.0,True,True,8.0,0.01,0.0,0.0,\Success\,nan
SITE.BBLogUnit,,,0.0,,,,False,OK,0.0,True,True,8.0,0.01,0.0,0.0,\Success\,nan
SITE.BBMACTG,,,0.0,,,,False,OK,13.0,True,True,345.0,0.34,0.0003,0.0,\Success\,nan
SITE.BBMACTGCT,,,0.0,,,,False,OK,316.0,True,True,2773.0,2.71,0.0026,3e-06,\Success\,nan
SITE.BBMACompTy,,,0.0,,,,False,OK,316.0,True,True,27596.0,26.95,0.0263,2.6e-05,\Success\,nan
SITE.BBMALblBPE,,,0.0,,,,False,OK,0.0,True,True,61.0,0.06,0.0001,0.0,\Success\,nan
